name,state,district,beds,coords,emergency,ambulance,lat,lon
Sri Lakshmi Janaki Nursing Home,Andhra Pradesh,Guntur,115.0,"16.2339171, 80.0453169",False,False,16.2339171,80.0453169
Venkateshwara Mother And Child Hospital,Andhra Pradesh,Guntur,106.0,"16.2334363, 80.0451415",False,False,16.2334363,80.0451415
Sowjanya Nursing Home,Andhra Pradesh,Guntur,98.0,"16.4733633, 79.4444472",False,False,16.4733633,79.4444472
Manju Nursing Home,Andhra Pradesh,Guntur,82.0,"16.0924301, 80.1623948",False,False,16.0924301,80.1623948
G Show Reddy Memorial Nursing Home,Andhra Pradesh,Guntur,87.0,"16.0568398, 79.7453318",False,False,16.0568398,79.7453318
L V Prasad Eye Institute,Andhra Pradesh,Hyderabad,82.0,"17.4230892, 78.42647",False,False,17.4230892,78.42647
Apollo Hospitals,Andhra Pradesh,Hyderabad,92.0,"17.4325235, 78.4070152",False,False,17.4325235,78.4070152
Mediciti Hospital,Andhra Pradesh,Hyderabad,107.0,"17.406396, 78.471592",False,False,17.406396,78.471592
"KIMS Hospital, Secunderabad",Andhra Pradesh,Hyderabad,104.0,"17.430016, 78.4897935",False,False,17.430016,78.4897935
Kamineni Hospital,Andhra Pradesh,Hyderabad,112.0,"17.385044, 78.486671",False,False,17.385044,78.486671
Yashoda Hospital,Andhra Pradesh,Hyderabad,117.0,"17.4233704, 78.4593342",False,False,17.4233704,78.4593342
Fernandez Hospital,Andhra Pradesh,Hyderabad,85.0,"17.4283705, 78.4065896",False,False,17.4283705,78.4065896
Asian Institute of Gastroenterology,Andhra Pradesh,Hyderabad,100.0,"17.421204, 78.45829",False,False,17.421204,78.45829
Homeocare International,Andhra Pradesh,Hyderabad,100.0,"17.4447068, 78.4663812",False,False,17.4447068,78.4663812
Sathya Kidney Centre and Super Speciality Hospital,Andhra Pradesh,Hyderabad,115.0,"17.4048879, 78.4819892",False,False,17.4048879,78.4819892
Sunshine Hospital,Andhra Pradesh,Hyderabad,114.0,"17.4422003, 78.4862051",False,False,17.4422003,78.4862051
Basavatarakam Indo American Cancer Institute And Research Centre,Andhra Pradesh,Hyderabad,98.0,"17.421868, 78.4325607",False,False,17.421868,78.4325607
Citizens Hospital,Andhra Pradesh,Hyderabad,99.0,"17.472855, 78.3101779",False,False,17.472855,78.3101779
"Care Hospital, Nampally",Andhra Pradesh,Hyderabad,93.0,"17.3854426, 78.4741288",False,False,17.3854426,78.4741288
Medwin Hospital,Andhra Pradesh,Hyderabad,94.0,"17.393152, 78.4726553",False,False,17.393152,78.4726553
"Universal Superspeciality Dental Hospital, Kondapur",Andhra Pradesh,Hyderabad,110.0,"17.4622103, 78.3568492",False,False,17.4622103,78.3568492
Sunshine Heart Institute,Andhra Pradesh,Hyderabad,80.0,"17.4399295, 78.4982741",False,False,17.4399295,78.4982741
"CGHS Dispensary No.I, Charmina",Andhra Pradesh,Hyderabad,82.0,"31.5692047, 74.3797556",False,False,31.5692047,74.3797556
"CGHS Dispensary No.II, Humayunagar",Andhra Pradesh,Hyderabad,95.0,"17.3991205, 78.4460041",False,False,17.3991205,78.4460041
"CGHS Dispensary No.III,\nSecunderabad",Andhra Pradesh,Hyderabad,102.0,"17.4218188, 78.5031792",False,False,17.4218188,78.5031792
"CGHS Dispensary No.VI,\nKachiguda",Andhra Pradesh,Hyderabad,89.0,"17.3852673, 78.4849747",False,False,17.3852673,78.4849747
"CGHS Dispensary No.VII,\nMalakpet",Andhra Pradesh,Hyderabad,111.0,"17.37086, 78.499155",False,False,17.37086,78.499155
"CGHS Dispensary No.VII,\nKanchanbagh",Andhra Pradesh,Hyderabad,95.0,"17.3354406, 78.4989506",False,False,17.3354406,78.4989506
"CGHS Dispensary No.IX,\nAlwal, Secunderabad",Andhra Pradesh,Hyderabad,87.0,"17.4980973, 78.5027043",False,False,17.4980973,78.5027043
"CGHS Dispensary No.XI,\nKakatiyanagar",Andhra Pradesh,Hyderabad,91.0,"17.4157401, 78.5410169",False,False,17.4157401,78.5410169
"CGHS Dispensary No.XII,\nDilsuknagar",Andhra Pradesh,Hyderabad,103.0,"17.3681151, 78.523757",False,False,17.3681151,78.523757
"Rainbow Hospital for Women and Children, Banjara Hills",Andhra Pradesh,Hyderabad,105.0,"17.4138277, 78.4397584",True,False,17.4138277,78.4397584
"Rainbow Hospital for Women and Children, Secunderabad",Andhra Pradesh,Hyderabad,87.0,"17.4551786, 78.4999876",False,False,17.4551786,78.4999876
Yashoda Super Speciality Hospital,Andhra Pradesh,Hyderabad,107.0,"17.3755207, 78.4980753",False,False,17.3755207,78.4980753
Omega Hospital,Andhra Pradesh,Hyderabad,115.0,"17.4101779, 78.4284907",False,False,17.4101779,78.4284907
"Prime Hospital, Kukatpally",Andhra Pradesh,Hyderabad,96.0,"17.4830292, 78.39514",False,False,17.4830292,78.39514
"Lotus Children's Hospital, Kukatpally",Andhra Pradesh,Hyderabad,99.0,"17.4861948, 78.3892697",False,False,17.4861948,78.3892697
Omni Hospital,Andhra Pradesh,Hyderabad,108.0,"17.368162, 78.535811",False,False,17.368162,78.535811
Continental Hospital Limited,Andhra Pradesh,Hyderabad,92.0,"17.4226283, 78.3364349",False,False,17.4226283,78.3364349
"Aditya Hospital, ABIDS",Andhra Pradesh,Hyderabad,114.0,"17.390546, 78.481084",False,False,17.390546,78.481084
Sai Vani Super Specialty Hospital,Andhra Pradesh,Hyderabad,97.0,"17.408118, 78.484689",False,False,17.408118,78.484689
"Ankura Hospital for Children and Women, Kukatpally",Andhra Pradesh,Hyderabad,89.0,"17.4697664, 78.3853073",False,False,17.4697664,78.3853073
Anupama Hospital,Andhra Pradesh,Hyderabad,80.0,"17.4904322, 78.3926349",False,False,17.4904322,78.3926349
Apollo DRDO Hospital,Andhra Pradesh,Hyderabad,97.0,"17.3909698, 78.4379132",False,False,17.3909698,78.4379132
Apollo Emergency Centre,Andhra Pradesh,Hyderabad,100.0,"17.3730927, 78.4900381",False,False,17.3730927,78.4900381
Asha Hospital,Andhra Pradesh,Hyderabad,104.0,"17.4227225, 78.4283057",False,False,17.4227225,78.4283057
Bristlecone Hospital,Andhra Pradesh,Hyderabad,92.0,"31.3929171, 73.0853019",False,False,31.3929171,73.0853019
Guru Nanak Care Hospital,Andhra Pradesh,Hyderabad,114.0,"17.4136932, 78.4979469",False,False,17.4136932,78.4979469
Challa Eye Care Centre,Andhra Pradesh,Hyderabad,80.0,"17.4245471, 78.4310742",False,False,17.4245471,78.4310742
Challa Hospital,Andhra Pradesh,Hyderabad,100.0,"17.4396894, 78.4506241",False,False,17.4396894,78.4506241
Disha Children's Hospital,Andhra Pradesh,Hyderabad,107.0,"17.3499297, 78.5522438",False,False,17.3499297,78.5522438
Dr.Ramayya's Urology Nephrology Institute and Hospital Private Limited,Andhra Pradesh,Hyderabad,82.0,"17.3990949, 78.4773256",False,False,17.3990949,78.4773256
Global Eye Hospital,Andhra Pradesh,Hyderabad,89.0,"17.4875018, 78.3997822",False,False,17.4875018,78.3997822
Goodwill Kidney and Surgical Centre,Andhra Pradesh,Hyderabad,98.0,"17.3985691, 78.4444924",False,False,17.3985691,78.4444924
Hyderabad Eye Centre,Andhra Pradesh,Hyderabad,88.0,"17.401414, 78.480615",False,False,17.401414,78.480615
Icon Hospital,Andhra Pradesh,Hyderabad,92.0,"17.4853956, 78.3903861",False,False,17.4853956,78.3903861
Janapareddy Hospital,Andhra Pradesh,Hyderabad,80.0,"17.461399, 78.4908723",False,False,17.461399,78.4908723
Live Life Hospital,Andhra Pradesh,Hyderabad,87.0,"17.4380983, 78.3994013",False,False,17.4380983,78.3994013
Maxivision Eye Hospital,Andhra Pradesh,Hyderabad,105.0,"17.4481595, 78.4619685",False,False,17.4481595,78.4619685
Motherhood Hospital,Andhra Pradesh,Hyderabad,91.0,"17.4104308, 78.4374452",False,False,17.4104308,78.4374452
Motherhood Hospital,Andhra Pradesh,Hyderabad,80.0,"17.4400802, 78.3489168",False,False,17.4400802,78.3489168
Neelima,Andhra Pradesh,Hyderabad,102.0,"17.456708, 78.4390542",False,False,17.456708,78.4390542
Pragna Hospital,Andhra Pradesh,Hyderabad,81.0,"17.424611, 78.450531",False,False,17.424611,78.450531
Prasad Hospital,Andhra Pradesh,Hyderabad,118.0,"17.4947934, 78.3996441",False,False,17.4947934,78.3996441
Sridevi Nursing Home,Andhra Pradesh,Hyderabad,117.0,"17.4164876, 78.5135489",False,False,17.4164876,78.5135489
Raghava Multi Speciality Hospital,Andhra Pradesh,Hyderabad,117.0,"17.4119955, 78.571417",False,False,17.4119955,78.571417
Ram Hospital,Andhra Pradesh,Hyderabad,113.0,"17.5144468, 78.4453532",False,False,17.5144468,78.4453532
Remedy Hosptials,Andhra Pradesh,Hyderabad,97.0,"17.4914639, 78.4159255",False,False,17.4914639,78.4159255
Sagar Lal Memorial Hospital and Matadin Goel Research Center,Andhra Pradesh,Hyderabad,109.0,"17.4196548, 78.4990004",False,False,17.4196548,78.4990004
Sri Srinivasa Hospital,Andhra Pradesh,Hyderabad,94.0,"18.4451474, 73.855663",False,False,18.4451474,73.855663
Suraksha Childrens Hospital,Andhra Pradesh,Hyderabad,96.0,"17.426249, 78.5316232",False,False,17.426249,78.5316232
Surakshaka Multi Speciality Hospital,Andhra Pradesh,Hyderabad,84.0,"17.4916972, 78.4018218",False,False,17.4916972,78.4018218
"Swarup Eye Centre, Punjagutta",Andhra Pradesh,Hyderabad,108.0,"17.4251835, 78.4503274",False,False,17.4251835,78.4503274
"Swarup Eye Centre, Chapel Road",Andhra Pradesh,Hyderabad,83.0,"17.393, 78.473",False,False,17.393,78.473
The Deccan Hospital,Andhra Pradesh,Hyderabad,89.0,"17.4237016, 78.4583888",False,False,17.4237016,78.4583888
Udbhava Children's Hospital,Andhra Pradesh,Hyderabad,96.0,"19.0591772, 72.8468228",False,False,19.0591772,72.8468228
"Vasan Healthcare Private Limited, Ameerpet",Andhra Pradesh,Hyderabad,96.0,"17.431748, 78.44654",False,False,17.431748,78.44654
"Vasan Healthcare Private Limited, Begumpet",Andhra Pradesh,Hyderabad,99.0,"17.411757, 78.4546822",False,False,17.411757,78.4546822
"Vasan Healthcare Private Limited, Chandanagar",Andhra Pradesh,Hyderabad,113.0,"17.4836979, 78.3158338",False,False,17.4836979,78.3158338
"Vasan Healthcare Private Limited, Himayath Nagar",Andhra Pradesh,Hyderabad,85.0,"17.4020703, 78.4870568",False,False,17.4020703,78.4870568
"Vasan Healthcare Private Limited, Jubilee Hills",Andhra Pradesh,Hyderabad,81.0,"17.4275372, 78.4142451",False,False,17.4275372,78.4142451
"Vasan Healthcare Private Limited, Mehidipatnam",Andhra Pradesh,Hyderabad,92.0,"17.3945149, 78.4425619",False,False,17.3945149,78.4425619
"Vasan Healthcare Private Limited, Santosh Nagar",Andhra Pradesh,Hyderabad,90.0,"17.3695953, 78.495794",False,False,17.3695953,78.495794
Vijay Marie Hospital,Andhra Pradesh,Hyderabad,110.0,"17.4036772, 78.4560922",False,False,17.4036772,78.4560922
Amma Hospital,Andhra Pradesh,Krishna,83.0,"16.5226281, 80.6153485",False,False,16.5226281,80.6153485
Anurag Hospital For Children,Andhra Pradesh,Krishna,119.0,"16.5208773, 80.6141798",False,False,16.5208773,80.6141798
Aval Hospital For Women and Children's Hospital,Andhra Pradesh,Krishna,83.0,"16.5847244, 80.5174502",False,False,16.5847244,80.5174502
Chandamama Hospital,Andhra Pradesh,Krishna,104.0,"16.3144313, 80.4287506",False,False,16.3144313,80.4287506
K.B.Hospital,Andhra Pradesh,Krishna,111.0,"16.5196338, 80.6151124",False,False,16.5196338,80.6151124
L V Prasad Eye Institute,Andhra Pradesh,Krishna,82.0,"16.4789336, 80.6905205",False,False,16.4789336,80.6905205
Mamata Childrens Hospital,Andhra Pradesh,Krishna,106.0,"16.5220371, 80.6130703",False,False,16.5220371,80.6130703
Peoples Clinic,Andhra Pradesh,Krishna,108.0,"16.5088694, 80.6267092",False,False,16.5088694,80.6267092
Prabha Nursing Home,Andhra Pradesh,Krishna,111.0,"16.5166829, 80.6141521",False,False,16.5166829,80.6141521
"Pragya Eye Hospital , Phaco Surgical Centre",Andhra Pradesh,Krishna,98.0,"16.4942634, 80.6702368",False,False,16.4942634,80.6702368
Sri Arvind Hospital,Andhra Pradesh,Krishna,97.0,"16.5215357, 80.6167566",False,False,16.5215357,80.6167566
V.G.R. Diabetes Specialities Hospital,Andhra Pradesh,Krishna,100.0,"16.5280852, 80.5960591",False,False,16.5280852,80.5960591
Yalamanchi Hospitals and Research Centres Pvt Ltd,Andhra Pradesh,Krishna,80.0,"16.5061743, 80.6480153",False,False,16.5061743,80.6480153
Andhra Hospitals,Andhra Pradesh,Krishna,84.0,"16.4950985, 80.6606708",False,False,16.4950985,80.6606708
Charitha Sri Hospitals Ltd,Andhra Pradesh,Krishna,88.0,"16.5098886, 80.6354665",False,False,16.5098886,80.6354665
Giffard Memorial Hospital,Andhra Pradesh,Krishna,101.0,"16.8455916, 77.4786965",False,False,16.8455916,77.4786965
M/S Azam Hospital,Andhra Pradesh,Krishna,107.0,"17.3649406, 78.4622072",False,False,17.3649406,78.4622072
Padmaja Clinic Womens And Multispeciality Hospital,Andhra Pradesh,Krishna,93.0,"16.4966093, 80.7029041",False,False,16.4966093,80.7029041
Praja Vydyasala,Andhra Pradesh,Krishna,82.0,"13.0407328, 80.2321075",False,False,13.0407328,80.2321075
Prasanthi Hospital,Andhra Pradesh,Krishna,102.0,"16.7852784, 80.8455008",False,False,16.7852784,80.8455008
Preethi Childrens Hospital,Andhra Pradesh,Krishna,114.0,"16.5139553, 80.6379471",False,False,16.5139553,80.6379471
Safe Hospital,Andhra Pradesh,Krishna,118.0,"16.5118088, 80.6387683",False,False,16.5118088,80.6387683
Sreya Nursing Home,Andhra Pradesh,Krishna,97.0,"16.5128151, 80.6356996",False,False,16.5128151,80.6356996
Sri Sai Hospital,Andhra Pradesh,Krishna,115.0,"16.518219, 80.648448",False,False,16.518219,80.648448
Sri Venkata Sai Urology and Maternity Center,Andhra Pradesh,Krishna,113.0,"16.5135579, 80.6314048",False,False,16.5135579,80.6314048
Vijay Orthopaedic And Accident Care,Andhra Pradesh,Krishna,101.0,"16.5139502, 80.628529",False,False,16.5139502,80.628529
Vijaywada Nursing Home and Polyclinic (P) Ltd,Andhra Pradesh,Krishna,109.0,"16.5122634, 80.6095636",False,False,16.5122634,80.6095636
Rainbow Children's Hospital,Andhra Pradesh,Krishna,88.0,"16.525613, 80.628529",False,False,16.525613,80.628529
Thammineni Hospital and Diagnostic Centre,Andhra Pradesh,Krishna,119.0,"16.5225482, 80.6576623",False,False,16.5225482,80.6576623
Nagarjuna Hospital Ltd,Andhra Pradesh,Krishna,103.0,"16.4933591, 80.6895583",False,False,16.4933591,80.6895583
Nandini Hosipital,Andhra Pradesh,Krishna,110.0,"17.3525595, 78.5519097",False,False,17.3525595,78.5519097
Pinnamaneni Polyclinic,Andhra Pradesh,Krishna,85.0,"16.5027293, 80.652319",False,False,16.5027293,80.652319
Time Hospitals Pvt Ltd,Andhra Pradesh,Krishna,107.0,"15.9039394, 80.4723212",False,False,15.9039394,80.4723212
Aayush Nri Lepl Health Care Pvt Ltd,Andhra Pradesh,Krishna,90.0,"16.5190381, 80.6705897",False,False,16.5190381,80.6705897
City Cardiac Research Center Ltd,Andhra Pradesh,Krishna,83.0,"16.5100886, 80.6640268",False,False,16.5100886,80.6640268
Lakshmi Eye Maternity and Laproscopy Hospital,Andhra Pradesh,Krishna,85.0,"16.4982653, 80.6532258",False,False,16.4982653,80.6532258
Sentini Hospitals Pvt Ltd,Andhra Pradesh,Krishna,109.0,"16.5121261, 80.6673441",False,False,16.5121261,80.6673441
Vennela Mother and Child Hospital,Andhra Pradesh,Krishna,81.0,"16.5044838, 80.6561708",False,False,16.5044838,80.6561708
Care Hospital - Vijayawada,Andhra Pradesh,Krishna,90.0,"19.1548096, 72.841757",False,False,19.1548096,72.841757
Chaitanya Eye Hospital,Andhra Pradesh,Krishna,87.0,"16.5030028, 80.6483516",False,False,16.5030028,80.6483516
Chinnari Hospital,Andhra Pradesh,Krishna,105.0,"16.5089355, 80.6385881",False,False,16.5089355,80.6385881
Krishna Institute Of Medical Sciences Limited,Andhra Pradesh,Krishna,105.0,"16.5033651, 80.6507761",False,False,16.5033651,80.6507761
"Lakshmi Nurisng Home, Vijayawada",Andhra Pradesh,Krishna,83.0,"16.5115334, 80.6396287",False,False,16.5115334,80.6396287
Nagarjuna Hospital,Andhra Pradesh,Krishna,99.0,"17.4613134, 78.501831",False,False,17.4613134,78.501831
Padmavathi Hospital Mother and Child Care Cntre,Andhra Pradesh,Krishna,112.0,"16.495035, 80.6618234",False,False,16.495035,80.6618234
Rameeza Orthopaedic Centre,Andhra Pradesh,Krishna,105.0,"11.1117615, 78.0064244",False,False,11.1117615,78.0064244
Royal Hospitals,Andhra Pradesh,Krishna,93.0,"16.512371, 80.6305434",False,False,16.512371,80.6305434
Sowmya Hospital,Andhra Pradesh,Krishna,116.0,"16.4901229, 80.6649874",False,False,16.4901229,80.6649874
Sree Jayalakshmi Nursing Home,Andhra Pradesh,Krishna,90.0,"16.5305709, 80.6124399",False,False,16.5305709,80.6124399
Sree Venkateswara Nursing Home,Andhra Pradesh,Krishna,115.0,"16.5089964, 80.6462427",False,False,16.5089964,80.6462427
The Pujitha Hospital,Andhra Pradesh,Krishna,85.0,"16.4978178, 80.6590649",False,False,16.4978178,80.6590649
Trust Hospital,Andhra Pradesh,Krishna,89.0,"16.4980034, 80.6539771",False,False,16.4980034,80.6539771
Usha Cardiac Centre Ltd,Andhra Pradesh,Krishna,84.0,"16.4989734, 80.6521139",False,False,16.4989734,80.6521139
Vasavya Nursing Home,Andhra Pradesh,Krishna,89.0,"16.4997252, 80.6560636",False,False,16.4997252,80.6560636
Life Spring Hospitals,Andhra Pradesh,Krishna,92.0,"16.5196022, 80.6895583",False,False,16.5196022,80.6895583
Chikitsa General Hospital,Andhra Pradesh,Krishna,99.0,"16.5466706, 80.6491183",False,False,16.5466706,80.6491183
St Anns Health Center,Andhra Pradesh,Krishna,80.0,"16.537776, 80.6396287",False,False,16.537776,80.6396287
Balaji Nursing Home,Andhra Pradesh,Krishna,88.0,"16.1905457, 81.1361543",False,False,16.1905457,81.1361543
Shri Madhu Hospitals,Andhra Pradesh,Krishna,103.0,"21.203796, 72.7900049",False,False,21.203796,72.7900049
Sri Madhu Hospital,Andhra Pradesh,Krishna,114.0,"16.1754576, 81.1247434",False,False,16.1754576,81.1247434
Varadarajula Memorial Eye Hospital,Andhra Pradesh,Krishna,93.0,"16.1898382, 81.1362668",False,False,16.1898382,81.1362668
Rama Nursing Home,Andhra Pradesh,Krishna,91.0,"15.9455478, 80.9180086",False,False,15.9455478,80.9180086
Padmavathi Hospital,Andhra Pradesh,Krishna,114.0,"16.1285923, 80.9664408",False,False,16.1285923,80.9664408
Rotary Eye Hospital,Andhra Pradesh,Krishna,119.0,"16.3689549, 80.8441914",False,False,16.3689549,80.8441914
Kranthi Hospital,Andhra Pradesh,Krishna,109.0,"16.7725089, 80.285935",False,False,16.7725089,80.285935
Sailaja Nursing Home,Andhra Pradesh,Krishna,114.0,"16.7849906, 80.8488498",False,False,16.7849906,80.8488498
Praja Hospital,Andhra Pradesh,Krishna,100.0,"16.5451142, 80.6452525",False,False,16.5451142,80.6452525
Dr Mohanarao Memorial Super Speciality Hospital,Andhra Pradesh,Krishna,116.0,"16.6209149, 80.5413043",False,False,16.6209149,80.5413043
Padmavathi Hospitals,Andhra Pradesh,Krishna,105.0,"12.3287999, 76.6611452",False,False,12.3287999,76.6611452
Sacred Heart Hospital,Andhra Pradesh,Krishna,83.0,"16.4410255, 80.9926327",False,False,16.4410255,80.9926327
Shreerama Nursing Home,Andhra Pradesh,Krishna,104.0,"16.7106604, 81.0952431",False,False,16.7106604,81.0952431
Kamineni Hospital,Andhra Pradesh,Krishna,118.0,"16.5527225, 81.2129365",False,False,16.5527225,81.2129365
Lakshmi Nursing Home,Andhra Pradesh,Krishna,119.0,"16.348665, 81.0492446",False,False,16.348665,81.0492446
C N Hospitals,Andhra Pradesh,Kurnool,93.0,"15.8072358, 78.0399391",False,False,15.8072358,78.0399391
Dr.Bethune Nursing Home,Andhra Pradesh,Kurnool,111.0,"15.8281257, 78.0372792",False,False,15.8281257,78.0372792
M.H Hospital,Andhra Pradesh,Kurnool,112.0,"15.8336503, 78.0414767",False,False,15.8336503,78.0414767
Murthy Ortho Hospital,Andhra Pradesh,Kurnool,102.0,"15.356825, 78.3639765",False,False,15.356825,78.3639765
New Balaji Super Speciality Hospital,Andhra Pradesh,Kurnool,94.0,"15.8351173, 78.0516415",False,False,15.8351173,78.0516415
Sri Raja Raghavendra Nursing Home,Andhra Pradesh,Kurnool,112.0,"15.8215242, 78.0138011",False,False,15.8215242,78.0138011
Sri Vamsi Krishna Hospital,Andhra Pradesh,Kurnool,104.0,"15.8115157, 78.059154",False,False,15.8115157,78.059154
Gowri Gopal Hospital Pvt Ltd,Andhra Pradesh,Kurnool,119.0,"15.8206219, 78.0403284",False,False,15.8206219,78.0403284
R V Hospital,Andhra Pradesh,Kurnool,85.0,"15.4785694, 78.4830934",False,False,15.4785694,78.4830934
Sree Aswini Hospital,Andhra Pradesh,Kurnool,82.0,"20.9417146, 86.123971",False,False,20.9417146,86.123971
